Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Mercedes-Benz Classe A - D M Sport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2022-2c1a4b914645fdd3?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,118d,37500.0,29,automatico,2022,Diesel,150.0,,,
Mercedes-Benz Classe A - d 48V Msport Pro Aut.,https://autosupermarket.it/annunci/bmw-serie-1-120d-ibrida-diesel-elettrico-2024-6d10e82f718d7ced?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,120d,43500.0,22,automatico,2024,Ibrido,164.0,,,
Mercedes-Benz Classe A - d 5p. Msport Aut.,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2021-c2a6f3633bd77733?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,118d,25900.0,65,automatico,2021,Diesel,150.0,,,
Mercedes-Benz Classe A - 118d 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-6e648b0f3cbc0da2?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,118d,31900.0,22,automatico,2024,Diesel,150.0,,,
"Mercedes-Benz Classe A - d xDrive 5p. Msport GUSCI-BLACK PACK-19""",https://autosupermarket.it/annunci/bmw-serie-1-120d-diesel-2020-2d67af639cbdffbe?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,120d,33990.0,30,automatico,2020,Diesel,191.0,,,
Mercedes-Benz Classe A - d 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2021-54c41d901c82f170?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,118d,33200.0,62,automatico,2021,Diesel,150.0,,,
Mercedes-Benz Classe A - d 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2021-688274d0c5e0d15f?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,118d,30000.0,56,automatico,2021,Diesel,116.0,,,
Mercedes-Benz Classe A - i 5p. 136CV Msport Steptronic *PROMO PARISI GROUP*,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-deb96a69c0893ca7?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D35,118i,27900.0,20,automatico,2024,Benzina,136.0,,,
"Mercedes-Benz Classe A - d 5p. Msport+Autom+Tetto Apr+C.18"" edition black",https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2023-d8e72ab51c36d7d8?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,116d,28990.0,21,manuale,2023,Diesel,116.0,,,
Mercedes-Benz Classe A - d 150CV MSPORT,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2021-bc3595fce2cb6dcf?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118d,26900.0,53,automatico,2021,Diesel,150.0,,,
Mercedes-Benz Classe A - d 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-6cc2f6c72a1c43d5?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118d,32800.0,24,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - 116d 5p. auto Navi Cruise Control Sensori DAB,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-88e27cd2b29af27c?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,116d,19300.0,100,automatico,2021,Diesel,116.0,,,
Mercedes-Benz Classe A - d 5p. Msport / STORM BAY MET. / AZIENDALE !!,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-0e6029cbbe01f27b?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118d,31800.0,21,automatico,2024,Diesel,150.0,,,
"Mercedes-Benz Classe A - 118i 140CV BUSINESS ADVANTAGE 5PORTE, UNICO PROP",https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2020-398ae41efb70d8ad?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118i,19900.0,40,manuale,2020,Benzina,141.0,,,
Mercedes-Benz Classe A - 118d Sport auto,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2020-07684aed0041ea96?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118d,24600.0,93,automatico,2020,Diesel,150.0,,,
Mercedes-Benz Classe A - d 5p Business Advantage Automatica OK NEOPATENTAT,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2023-e1a2339b2cf3685c?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,116d,25500.0,38,automatico,2023,Diesel,116.0,,,
Mercedes-Benz Classe A - d 5p. Msport + Tetto apr.,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2024-4c1a0d166404261f?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,116d,28900.0,40,manuale,2024,Diesel,116.0,,,
"Mercedes-Benz Classe A - BZ Msport CAMBIO AUTO,CERCHI 17,NAVI,LED,SENSORI",https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2022-420f766c2d94a00e?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,,28500.0,28,automatico,2022,Benzina,136.0,,,
Mercedes-Benz Classe A - d 48V Msport Pro Aut.,https://autosupermarket.it/annunci/bmw-serie-1-120d-ibrida-diesel-elettrico-2024-5df192fb626822a3?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,120d,48500.0,0,automatico,2024,Ibrido,164.0,,,
"Mercedes-Benz Classe A - i 5p. Msport ""GARANZIA CASA MADRE""",https://autosupermarket.it/annunci/bmw-serie-1-116i-benzina-2022-d890b008f38bb121?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,116i,24400.0,26,automatico,2022,Benzina,109.0,,,
Mercedes-Benz Classe A - i 5p. Msport Automatico Navi Led Garanzia 24Mesi,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2020-f83ca1defc22f789?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118i,25900.0,30,automatico,2020,Benzina,141.0,,,
Mercedes-Benz Classe A - 118 i Msport DCT TETTO,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-ee1b2f4649c2af49?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118i,31900.0,32,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - 118i 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-407d3a0a0f68405d?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,118i,31500.0,21,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - d 5p. Msport Aut.,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-1ba84892b0bf7afc?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D36,116d,21900.0,98,automatico,2021,Diesel,116.0,,,
Mercedes-Benz Classe A - d 48V Msport Pro Aut.,https://autosupermarket.it/annunci/bmw-serie-1-120d-diesel-2024-63ecb95589f31aa0?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,120d,48500.0,0,automatico,2024,Diesel,164.0,,,
"Mercedes-Benz Classe A - Bz Msport Cambio Auto,Cerchi 17,Navi,Led,Sensori",https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2022-19fe9605eb69e028?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,,27900.0,28,automatico,2022,Benzina,136.0,,,
Mercedes-Benz Classe A - d 5p. Msport Aut,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-975fa745393867f0?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118d,30500.0,15,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - d 5p Business Advantage Automatica OK NEOPATENTAT,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2023-9d235c8ba4771189?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,116d,26400.0,24,automatico,2023,Diesel,116.0,,,
"Mercedes-Benz Classe A - bz Msport CAMBIO AUTO CERCHI 17,NAVI,LED,AZIENDALE",https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2024-1536d0f7ec5a8dd5?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,,29900.0,21,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - M Sport,https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2024-757f807793a5dc06?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,,40700.0,9,automatico,2024,Benzina,170.0,,,
Mercedes-Benz Classe A - M xDrive MPERFORMANCE,https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2024-4fb88a2a31e5ab9e?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,,57900.0,1,automatico,2024,Benzina,317.0,,,
Mercedes-Benz Classe A - d 5p. Msport AZIENDALE + SHADOW LINE !!,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-ba50dd6225e0a128?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118d,34900.0,18,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - 118d 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2023-8a5507e0811147f4?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118d,27500.0,108,automatico,2023,Diesel,150.0,,,
Mercedes-Benz Classe A - i5pMsport -PRENOTATA-,https://autosupermarket.it/annunci/bmw-serie-1-116i-benzina-2021-ccb3bb694229a3e9?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,116i,23900.0,62,automatico,2021,Benzina,109.0,,,
Mercedes-Benz Classe A - i 5p. Msport / Tetto Panorama / Neopatentati,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-4a886e492ab6eb37?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118i,32940.0,12,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - 128ti 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-128ti-benzina-2021-2aed0f1085b771e7?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,128ti,32900.0,56,automatico,2021,Benzina,266.0,,,
Mercedes-Benz Classe A - 118d Msport auto,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-0b35d4aa580b6838?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118d,31900.0,14,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - 118d Msport auto,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-77380a1a3dd71846?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118d,31900.0,14,automatico,2024,Diesel,150.0,,,
"Mercedes-Benz Classe A - 118d Advantage Cruise Control,Manuale,Cerchi 16,Navi,Led,Sensori,Telecamera",https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2022-77d701e0bfcee88d?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,118d,24900.0,68,manuale,2022,Diesel,150.0,,,
Mercedes-Benz Classe A - 120 48V MSport auto,https://autosupermarket.it/annunci/bmw-serie-1-m-ibrida-2024-70bc456ea2de5616?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D37,,39500.0,9,automatico,2024,Benzina,170.0,,,
Mercedes-Benz Classe A - d 5p. Msport //AUTOMATICA//19//,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2020-5017b59d9fb8f034?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118d,19900.0,199,automatico,2020,Diesel,150.0,,,
Mercedes-Benz Classe A - BMW SERIE 1 118D M-SPORT DCT 150CV MY’ 25,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2025-a58a675b58bdb3c6?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118d,37350.0,1,automatico,2025,Diesel,150.0,,,
Mercedes-Benz Classe A - i xDrive DA NON PERDERE!!!!,https://autosupermarket.it/annunci/bmw-serie-1-135i-benzina-2021-df76e0c17d71e3d8?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,,29900.0,85,automatico,2021,Benzina,306.0,,,
Mercedes-Benz Classe A - d 5p. Advantage Manuale,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-d82268397213eba2?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,116d,20900.0,72,manuale,2021,Diesel,116.0,,,
Mercedes-Benz Classe A - d 5p. Msport Aut.,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-2f75b1cf64defec3?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118d,36900.0,5,automatico,2024,Diesel,150.0,,,
"Mercedes-Benz Classe A - bz Msport CAMBIO AUTO,NAVI,CERCHI 17,LED,AZIENDALE",https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2022-a1249c4fa66b573a?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,,27900.0,27,automatico,2022,Benzina,136.0,,,
Mercedes-Benz Classe A - i 5p. Msport / Tetto Panorama / Neopatentati,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-15dedd9b4656bac9?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118i,32940.0,13,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - d 5p. Advantage,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-770820ab9e3abcc8?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,116d,21500.0,54,manuale,2021,Diesel,116.0,,,
"Mercedes-Benz Classe A - bz Msport CAMBIO AUTO,CERCHI 17,LED,AZIENDALE",https://autosupermarket.it/annunci/bmw-serie-1-m-benzina-2024-adfbcc053732e349?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,,29900.0,22,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - 120d 48V MSport auto,https://autosupermarket.it/annunci/bmw-serie-1-120d-diesel-2024-4e4370af986ac644?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,120d,41500.0,15,automatico,2024,Diesel,164.0,,,
Mercedes-Benz Classe A - i Luxury Line-navi sedili riscald-fullled-pelle,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2020-0865acc86b536f9c?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118i,22990.0,80,manuale,2020,Benzina,141.0,,,
Mercedes-Benz Classe A - i M-SPORT Steptronic/AUTOMATICA MSport F40,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2022-5c900cbccdb48fbe?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118i,28500.0,60,automatico,2022,Benzina,136.0,,,
Mercedes-Benz Classe A - d xDrive 5p. Msport GUSCI-FRENI M SPORT-HARMAN,https://autosupermarket.it/annunci/bmw-serie-1-120d-diesel-2020-e7f12ed85d7c5bd0?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,120d,33990.0,54,automatico,2020,Diesel,191.0,,,
Mercedes-Benz Classe A - i 5p. Msport / Tetto Panorama / Neopatentati,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-22bc2cfbe8434e2e?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,118i,32940.0,14,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - BMW 116I M-SPORT DCT 122CV MY’ 25,https://autosupermarket.it/annunci/bmw-serie-1-116i-benzina-2025-329ce8dec5589b63?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,116i,33500.0,1,automatico,2025,Benzina,123.0,,,
Mercedes-Benz Classe A - i xDrive Msport Aut. + Tetto apr.,https://autosupermarket.it/annunci/bmw-serie-1-135i-benzina-2022-26ab40ebc22128d6?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D38,,33900.0,44,automatico,2022,Benzina,306.0,,,
Mercedes-Benz Classe A - 118d 5p. M Sport,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2021-3d7e11f8f9a5fffc?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118d,36900.0,39,automatico,2021,Diesel,151.0,,,
Mercedes-Benz Classe A - i 5p. Advantage Aut.,https://autosupermarket.it/annunci/bmw-serie-1-116i-benzina-2022-0aafb9252560ff82?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,116i,20900.0,45,automatico,2022,Benzina,109.0,,,
Mercedes-Benz Classe A - i 5p. Msport M-sport *SCONTO IMMEDIATO*,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-7ed31f5be2f48b48?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118i,29890.0,8,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - i 5p. Msport M-sport Shadow Line / Neopatentati,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-1605d5e634ee1d2e?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118i,31690.0,9,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - NUOVA SERIE 1 (F70) 116I DCT 150CV MY’ 25,https://autosupermarket.it/annunci/bmw-serie-1-116i-benzina-2025-3f7ec79d5801e118?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,116i,31400.0,1,automatico,2025,Benzina,123.0,,,
Mercedes-Benz Classe A - 116d 5p.,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-e550eddd5634ad44?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,116d,22500.0,67,automatico,2021,Diesel,116.0,,,
Mercedes-Benz Classe A - d 5p. Msport Aut.,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2022-1129f9690123b9f7?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118d,26900.0,73,automatico,2022,Diesel,150.0,,,
Mercedes-Benz Classe A - 5 porte 116d scr business advantage dct,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-c75e6ef2de082d4a?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,116d,22150.0,47,automatico,2021,Diesel,116.0,,,
Mercedes-Benz Classe A - i 5p. Msport / Tetto Panorama *SCONTO IMMEDIATO*,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2024-468ac8e2dc55e5ed?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118i,31500.0,14,automatico,2024,Benzina,136.0,,,
Mercedes-Benz Classe A - 116d Advantage,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2020-effaf845e7bf0f16?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,116d,15900.0,90,manuale,2020,Diesel,116.0,,,
Mercedes-Benz Classe A - BMW SERIE 1 118D DCT 150CV MY’ 25,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2025-626ff02875fc92b0?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118d,35400.0,1,automatico,2025,Diesel,150.0,,,
Mercedes-Benz Classe A - i xDrive Msport Aut. + Tetto apr.,https://autosupermarket.it/annunci/bmw-serie-1-135i-benzina-2022-fd5745575273105a?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,,33900.0,44,automatico,2022,Benzina,306.0,,,
"Mercedes-Benz Classe A - d 5p. Msport / Tetto panorama / Cerchi 19"" M-sport",https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-c748b7803147f938?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118d,33900.0,25,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - d 5p. MSport Pro Aut.,https://autosupermarket.it/annunci/bmw-serie-1-118d-diesel-2024-a4fd50d864f4d565?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,118d,37900.0,8,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - 116d Msport  auto,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2021-1e87e632ba4783e9?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,116d,25900.0,55,automatico,2021,Diesel,117.0,,,
Mercedes-Benz Classe A - d Msport auto,https://autosupermarket.it/annunci/bmw-serie-1-m-diesel-2024-28324bc09536d180?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D39,,36400.0,14,automatico,2024,Diesel,150.0,,,
Mercedes-Benz Classe A - D M Sport Neopatentati,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2020-36d12c29b939db03?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D40,116d,20850.0,79,manuale,2020,Diesel,116.0,,,
Mercedes-Benz Classe A - 118 i 5p. MSport,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2023-909ea7057e1a7d3d?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D40,118i,28700.0,22,automatico,2023,Benzina,136.0,,,
Mercedes-Benz Classe A - i 5p. Sport,https://autosupermarket.it/annunci/bmw-serie-1-118i-benzina-2020-82d0357fa97664f2?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D40,118i,23170.0,73,manuale,2020,Benzina,141.0,,,
Mercedes-Benz Classe A - d 5p. Msport,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2022-f1b80208764457c2?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D40,116d,24900.0,52,automatico,2022,Diesel,116.0,,,
Mercedes-Benz Classe A - d 5 porte  Msport tetto automatica,https://autosupermarket.it/annunci/bmw-serie-1-116d-diesel-2020-aae7aaa200807c40?search=https://autosupermarket.it/ricerca/bmw/serie-1/anno-da-2020?t%3D6399rm%26page%3D40,116d,23800.0,48,automatico,2020,Diesel,116.0,,,
