Annuncio,Link,Prezzo,Anni,Immatricolazione,Chilometraggio,Cambio,Carburante,CV,Allestimento,Allestimento_unificato,Modello,Venditore,Distanza,Comune,CAP,Regione,Area
Audi A3 Sedan 30 TDI S line edition,https://www.autoscout24.it/annunci/audi-a3-sedan-30-tdi-s-line-edition-diesel-nero-e4c50db7-1dfc-42fe-9502-07c464f1e1bd,27900,2,2023,26953,manuale,Diesel,110,S line,Sport,30 TDI,Rivenditore,42,ferrara,44122,Emilia-Romagna,Nord-est
Audi A3 Sportback 40 1.4 tfsi e Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-1-4-tfsi-e-business-advanced-s-tronic-elettrica-benzina-bianco-c941bf17-b56c-4385-b22b-adf054870848,25800,3,2022,30729,automatico,Ibrido,110,Business Advanced,Middle,,Rivenditore,121,brescia,25135,Lombardia,Nord-ovest
Audi A3 Sportback 40 tfsi e 2X S Line*Tetto *PREZZO REALE*,https://www.autoscout24.it/annunci/audi-a3-sportback-40-tfsi-e-2x-s-line-tetto-prezzo-reale-elettrica-benzina-nero-ab2f3e8c-58fb-4272-9c77-c8cd4a23f844,29990,3,2022,31600,automatico,Ibrido,110,S line,Sport,40 TFSI,Rivenditore,261,viterbo,1100,Lazio,Centro
Audi A3 A3 Sportback 30 2.0 tdi Business s-tronic 116cv,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-s-tronic-116cv-diesel-blu-azzurro-0c30a1b8-6d0c-4b29-929d-9ea16b2cee0e,27500,2,2023,90420,automatico,Diesel,110,Business,Base,,Rivenditore,202,belvedere ostrense,60030,Marche,Centro
Audi A3 sedan 30 2.0 tdi s line edition,https://www.autoscout24.it/annunci/audi-a3-sedan-30-2-0-tdi-s-line-edition-diesel-nero-70f4e708-4588-47e3-bf32-d28f13a92ba9,27900,2,2023,22523,manuale,Diesel,110,S line,Sport,,Rivenditore,127,venezia,30174,Veneto,Nord-est
Audi A3 sportback 35 1.5 tfsi mhev s line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-mhev-s-line-edition-s-tronic-elettrica-benzina-bianco-b6b5c673-5a80-46ef-bf7f-9a71c6446ead,28900,3,2022,44123,automatico,Ibrido,110,S line,Sport,,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 35 2.0 tdi s-tronic,https://www.autoscout24.it/annunci/audi-a3-35-2-0-tdi-s-tronic-diesel-nero-03b31f1e-7ba3-4742-ad5a-900753bb1ca5,26500,5,2020,113028,automatico,Diesel,110,S,Performance,,Rivenditore,156,arcene,24040,Lombardia,Nord-ovest
Audi A3 Sportback 40 1.4 tfsi e Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-1-4-tfsi-e-business-s-tronic-elettrica-benzina-bianco-7941cde4-aece-41e1-84ed-39ac05fc8a67,26500,4,2021,38658,automatico,Ibrido,110,Business,Base,,Rivenditore,140,livorno,57121,Toscana,Centro
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-advanced-diesel-blu-azzurro-0f66293e-1dc3-4f91-a8c6-9a512c794d97,27400,3,2022,47500,automatico,Diesel,110,Business Advanced,Middle,35 TDI,Rivenditore,216,novara,28100,Piemonte,Nord-ovest
Audi A3 Sedan 30 TFSI S line edition,https://www.autoscout24.it/annunci/audi-a3-sedan-30-tfsi-s-line-edition-benzina-nero-11e90238-92f2-41b1-b3c9-d93103a505d4,26900,2,2023,26143,manuale,Benzina,110,S line,Sport,30 TFSI,Rivenditore,533,salerno,84131,Campania,Sud
Audi A3 Sportback 1.5 TFSI Stronic Business,https://www.autoscout24.it/annunci/audi-a3-sportback-1-5-tfsi-stronic-business-benzina-grigio-d1b43937-f8ad-4f84-a03d-dc8924d3deed,29800,3,2022,34632,automatico,Benzina,110,Business,Base,,Rivenditore,197,cantu,22063,Lombardia,Nord-ovest
Audi A3 Sportback 1.5 TFSI Stronic Sline,https://www.autoscout24.it/annunci/audi-a3-sportback-1-5-tfsi-stronic-sline-benzina-grigio-b7033f96-bae1-4327-afa9-733d58f7a93f,29800,4,2021,59675,automatico,Benzina,110,S line,Sport,,Rivenditore,197,cantu,22063,Lombardia,Nord-ovest
Audi A3 A3 Sportback 35 1.5 tfsi mhev Bu.Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-1-5-tfsi-mhev-bu-advanced-s-tronic-benzina-argento-8cbc3f94-c129-4ecd-9dc2-f5e3ed6ad39c,28500,3,2022,50600,automatico,Benzina,110,Advanced,Middle,,Rivenditore,231,buja,33030,Friuli-Venezia Giulia,Nord-est
Audi A3 Sedan 35 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-sedan-35-tdi-s-tronic-s-line-edition-diesel-nero-6fc9a03a-323e-401c-814c-ad2c9ab6c92d,29900,2,2023,19109,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,177,sesto san giovanni,20099,Lombardia,Nord-ovest
Audi A3 Sportback 35 1.5 tfsi Business Advanced,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-business-advanced-elettrica-benzina-nero-cf0269ff-8ff6-4bdc-b14f-a3abf952edee,29990,1,2024,25000,automatico,Ibrido,110,Business Advanced,Middle,,Rivenditore,165,basiano,20060,Lombardia,Nord-ovest
Audi A3 Sedan 35 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-sedan-35-tdi-s-tronic-s-line-edition-diesel-grigio-c7dd6e38-ef1b-4066-8018-0a6e3d874016,29900,2,2023,19882,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,177,sesto san giovanni,20099,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI 150CV S tronic Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-150cv-s-tronic-advanced-diesel-blu-azzurro-1fa3b351-a5ab-42ed-bac7-c209e7e76bf8,27800,3,2022,36818,automatico,Diesel,110,Advanced,Middle,35 TDI,Rivenditore,102,lonato garda,25017,Lombardia,Nord-ovest
Audi A3 30 TDI S tron VIRTUAL COCK APPLE NEO-PATEN GAR24M,https://www.autoscout24.it/annunci/audi-a3-30-tdi-s-tron-virtual-cock-apple-neo-paten-gar24m-diesel-grigio-a2d4af8a-d4f1-4a13-a5f6-326af57be71b,25500,4,2021,93000,automatico,Diesel,110,S,Performance,30 TDI,Rivenditore,114,rezzato,25086,Lombardia,Nord-ovest
Audi A3 SPB 30 2.0 TDI S-tronic S-line NEOPATENTATI (FULL,https://www.autoscout24.it/annunci/audi-a3-spb-30-2-0-tdi-s-tronic-s-line-neopatentati-full-diesel-bianco-8885cb4c-c44d-4064-87dd-68b42f554979,29800,2,2023,12000,automatico,Diesel,110,S line,Sport,,Rivenditore,683,taranto,74121,Puglia,Sud
Audi A3 SPB 35 TFSI S tronic S line edition - LED+CERCHI,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-s-line-edition-led-cerchi-elettrica-benzina-bianco-3fea3728-be9c-46d4-ad1d-1c04bf926373,26900,5,2020,64428,automatico,Ibrido,110,S line,Sport,35 TFSI,Rivenditore,177,sesto san giovanni,20099,Lombardia,Nord-ovest
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-nero-818bc87c-8a21-4206-a036-701d8fedf1a6,29300,3,2022,47000,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,231,buja,33030,Friuli-Venezia Giulia,Nord-est
Audi A3 sportback 35 1.5 tfsi Advanced,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-advanced-benzina-nero-823cd7d3-2b0c-4d21-8743-70eb6cac5f77,28900,2,2023,12498,manuale,Benzina,110,Advanced,Middle,,Rivenditore,147,lodi,26900,Lombardia,Nord-ovest
Audi A3 SPB 35 2.0 TDI S-Tronic S-line Edition NEOPATENTAT,https://www.autoscout24.it/annunci/audi-a3-spb-35-2-0-tdi-s-tronic-s-line-edition-neopatentat-diesel-grigio-814fb73b-cb5b-43e6-baa7-0adf580caa7d,29500,2,2023,30000,automatico,Diesel,110,S line,Sport,,Rivenditore,683,taranto,74121,Puglia,Sud
Audi A3 SPB 30 TFSI S tronic S line edition - LED+COMFORT,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-s-tronic-s-line-edition-led-comfort-benzina-grigio-320357f0-8bab-405c-b852-aaa5917b5b89,27800,3,2022,31797,automatico,Benzina,110,S line,Sport,30 TFSI,Rivenditore,177,sesto san giovanni,20099,Lombardia,Nord-ovest
Audi A3 1.5cc 35 TFSI SPORT CABRIO 150cv NAVI,https://www.autoscout24.it/annunci/audi-a3-1-5cc-35-tfsi-sport-cabrio-150cv-navi-benzina-bianco-ef30f397-22a3-48c0-8d43-29e0df3ebdd7,27800,5,2020,98958,automatico,Benzina,110,Sport,Middle,35 TFSI,Rivenditore,326,roma,137,Lazio,Centro
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-nero-6682416d-3053-4010-9b16-dd0b1c2deca5,29500,4,2021,28200,automatico,Ibrido,110,Business Advanced,Middle,40 TFSI,Rivenditore,462,carlantino,71030,Puglia,Sud
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-business-advanced-benzina-nero-1911c1f9-1344-4f6f-808d-a53dd6f524bb,27990,2,2023,34900,automatico,Benzina,110,Business Advanced,Middle,35 TFSI,Rivenditore,276,torino,10152,Piemonte,Nord-ovest
Audi A3 A3 IV Sportback 35 2.0 tdi - LEGGERE BENE DESCRIZI,https://www.autoscout24.it/annunci/audi-a3-a3-iv-sportback-35-2-0-tdi-leggere-bene-descrizi-diesel-grigio-e8a97e43-ea5e-4e9c-a280-b3f08d707c0b,27000,3,2022,65230,automatico,Diesel,110,Sport,Middle,,Rivenditore,89,ravenna,48121,Emilia-Romagna,Nord-est
Audi A3 A3 Sportback  2.0 tdi S line edition CERCHI DA 20,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-2-0-tdi-s-line-edition-cerchi-da-20-diesel-bianco-cbbc86cc-9263-4f8f-bed4-4bd4d5718a67,26800,5,2020,73000,manuale,Diesel,110,S line,Sport,,Rivenditore,38,serramazzoni,41028,Emilia-Romagna,Nord-est
Audi A3 A3 SPB 35 TFSI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-business-advanced-benzina-nero-ce04fc6c-b191-4d86-8113-9b8ee0191b15,26490,3,2022,35290,manuale,Benzina,110,Business Advanced,Middle,35 TFSI,Rivenditore,345,bellegra,30,Lazio,Centro
Audi A3 Sportback 45 1.4 tfsi e S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-45-1-4-tfsi-e-s-line-edition-s-tronic-elettrica-benzina-nero-9f2803d3-294b-48eb-bb94-666b8377e20e,26900,4,2021,45363,automatico,Ibrido,110,S line,Sport,,Rivenditore,350,pomezia,71,Lazio,Centro
Audi A3 SPB 35 TFSI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-s-line-edition-elettrica-benzina-bianco-7dcb6d97-9bf3-485b-8da8-79aeef34dfbc,28900,3,2022,24874,automatico,Ibrido,110,S line,Sport,35 TFSI,Rivenditore,111,calvagese riviera,25080,Lombardia,Nord-ovest
Audi A3 A3 S back 45 1.4 tfsi e S line edition,https://www.autoscout24.it/annunci/audi-a3-a3-s-back-45-1-4-tfsi-e-s-line-edition-elettrica-benzina-grigio-b79cea02-9b0e-416f-8e0b-bb71524a05b6,26900,4,2021,59707,automatico,Ibrido,110,S line,Sport,,Rivenditore,326,roma,156,Lazio,Centro
"Audi A3 35 S LINE 18"" ANDROID AUTO SENS PARK DOPPI",https://www.autoscout24.it/annunci/audi-a3-35-s-line-18-android-auto-sens-park-doppi-benzina-nero-a73654a2-19b0-46b7-b245-fee0a56a998b,28400,2,2023,30000,automatico,Benzina,110,S line,Sport,,Rivenditore,229,biandronno,21024,Lombardia,Nord-ovest
Audi A3 SPB 40 TFSI e S tronic Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-advanced-elettrica-benzina-nero-d1d5baaa-3195-4882-9fca-5b814925eaf1,29700,4,2021,23500,automatico,Ibrido,110,Advanced,Middle,40 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 A3 2021 Sback 30 2.0 tdi S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-2021-sback-30-2-0-tdi-s-line-edition-s-tronic-diesel-grigio-f5fbcc57-f9ea-4af3-8c99-b7d641cabdae,25900,4,2021,110000,automatico,Diesel,110,S line,Sport,,Rivenditore,387,ceccano,3023,Lazio,Centro
Audi A3 4ª serie SPB 30 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-4-serie-spb-30-tdi-s-tronic-s-line-edition-diesel-89f70b19-3172-4bb1-ba36-4b71bce4110e,26900,2,2023,50990,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,275,moncalieri,10024,Piemonte,Nord-ovest
Audi A3 SPB 40 TFSI e S tronic,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-elettrica-benzina-bianco-a80d9460-c9ee-4f62-a701-6508c3506c6f,25400,3,2022,14800,automatico,Ibrido,110,S,Performance,40 TFSI,Rivenditore,299,almese,10040,Piemonte,Nord-ovest
Audi A3 A3 Sportback 30 2.0 tdi S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-s-line-edition-s-tronic-diesel-nero-3f300944-4ff0-4286-9f33-f43dbf5e4659,25950,2,2023,74095,automatico,Diesel,110,S line,Sport,,Rivenditore,119,savignano sul rubicone,47039,Emilia-Romagna,Nord-est
Audi A3 Sedan 35 2.0 tdi S line edition s-tronic TETTO,https://www.autoscout24.it/annunci/audi-a3-sedan-35-2-0-tdi-s-line-edition-s-tronic-tetto-diesel-blu-azzurro-6aed6e7c-37ca-4885-8e89-740a23697d6c,27900,3,2022,104000,automatico,Diesel,110,S line,Sport,,Rivenditore,162,bergamo,24125,Lombardia,Nord-ovest
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-nero-e58782d4-c3a5-4320-8699-51feaa857c91,25999,5,2020,50000,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,345,bellegra,30,Lazio,Centro
Audi A3 A3 IV 2020 Sportback  45 1.4 tfsi e S line,https://www.autoscout24.it/annunci/audi-a3-a3-iv-2020-sportback-45-1-4-tfsi-e-s-line-elettrica-benzina-8ca9addd-15de-4d86-a3c9-5a279e33b7fa,29000,3,2022,46000,automatico,Ibrido,110,S line,Sport,,Rivenditore,178,monza,20900,Lombardia,Nord-ovest
Audi A3 SPB 30 TDI S tronic S line NAVI+RETR.,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-s-line-navi-retr-diesel-grigio-e2d72d70-ed69-4791-b8b7-794d5b4e5494,27500,2,2023,73300,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,16,modena,41121,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S Line Tetto Pano/Matrix,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-tetto-pano-matrix-diesel-bianco-d005c49a-87b6-4c78-8756-4ad6f57440bb,27000,4,2021,77000,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 40 S-Line Hybrid VARI COLORI E ALLESTIMENTI,https://www.autoscout24.it/annunci/audi-a3-40-s-line-hybrid-vari-colori-e-allestimenti-benzina-bianco-3a780b42-7345-4906-bc9f-e6e5473e47af,25200,3,2022,18700,automatico,Benzina,110,S line,Sport,,Rivenditore,77,arcole,37040,Veneto,Nord-est
Audi A3 SPB 30 TDI,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-diesel-nero-35a43438-106d-46a5-8b31-35d0549c0d44,26500,4,2021,34800,manuale,Diesel,110,S,Performance,30 TDI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 S LINE 1.5 TFSI MANUALE,https://www.autoscout24.it/annunci/audi-a3-s-line-1-5-tfsi-manuale-benzina-grigio-fb575fab-04c2-4e16-8bba-15b2cf08debd,28800,2,2023,17600,manuale,Benzina,110,S line,Sport,,Rivenditore,77,arcole,37040,Veneto,Nord-est
Audi A3 30 TDI S tronic S line edition #Vari.Colori,https://www.autoscout24.it/annunci/audi-a3-30-tdi-s-tronic-s-line-edition-vari-colori-diesel-grigio-36911472-5fe6-4124-8818-8b594347fcb9,27900,2,2023,52000,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,119,mirano,30035,Veneto,Nord-est
Audi A3 4ª serie SPB 30 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-4-serie-spb-30-tfsi-s-tronic-business-advanced-benzina-nero-8e347348-3ba0-4c63-bc16-470ae0289237,25900,3,2022,14500,automatico,Benzina,110,Business Advanced,Middle,30 TFSI,Rivenditore,177,genova,16161,Liguria,Nord-ovest
Audi A3 Sedan 35 1.5 TFSI S tronic Advanced MHEV *PELLE*,https://www.autoscout24.it/annunci/audi-a3-sedan-35-1-5-tfsi-s-tronic-advanced-mhev-pelle-elettrica-benzina-grigio-00cae5d6-50e3-4f90-b03d-98b3bb54d771,27800,2,2023,44170,automatico,Ibrido,110,Advanced,Middle,,Rivenditore,209,delebio,23014,Lombardia,Nord-ovest
Audi A3 Sportback 35 TDI S line S-Tronic 150CV IVA ESPOSTA,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tdi-s-line-s-tronic-150cv-iva-esposta-diesel-nero-5fc45529-9a8e-420f-b8cc-9ec6a8277254,25999,5,2020,96000,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,499,sant anastasia,80048,Campania,Sud
Audi A3 A3 Sportback 30 2.0 tdi S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-s-line-edition-s-tronic-diesel-fd92dc32-cf64-4cc6-a346-d94a002314dc,25999,4,2021,80000,automatico,Diesel,110,S line,Sport,,Rivenditore,95,montecchio maggiore,36075,Veneto,Nord-est
Audi A3 1.5 SPB 40 Plug-In 150CV E6 - 2021,https://www.autoscout24.it/annunci/audi-a3-1-5-spb-40-plug-in-150cv-e6-2021-elettrica-benzina-bianco-1281a121-e9ca-4049-85bf-e54685ff7426,25900,4,2021,17553,automatico,Ibrido,110,S,Performance,,Rivenditore,326,roma,156,Lazio,Centro
Audi A3 Sportback 40 TFSI E 204 cv s-tron S line NAVI+LED,https://www.autoscout24.it/annunci/audi-a3-sportback-40-tfsi-e-204-cv-s-tron-s-line-navi-led-elettrica-benzina-bianco-69368aa1-8dfe-4c81-a3b9-ae348d92a1bb,28500,4,2021,45000,automatico,Ibrido,110,S line,Sport,40 TFSI,Rivenditore,116,borgoricco,35010,Veneto,Nord-est
Audi A3 SPB 40 TFSI e S-tronic PLUG-IN,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-plug-in-elettrica-benzina-bianco-c44d05b8-9e1e-4b8f-82b9-a4faaa2cf5be,25900,3,2022,49989,automatico,Ibrido,110,S,Performance,40 TFSI,Rivenditore,147,adrara san martino,24060,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-diesel-argento-25506a38-b325-4595-9ce5-e71c9084b901,26500,3,2022,55000,automatico,Diesel,110,Business,Base,35 TDI,Rivenditore,25,bologna,40122,Emilia-Romagna,Nord-est
Audi A3 sportback 40 1.4 tfsi e S-LINE EDITION s tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-1-4-tfsi-e-s-line-edition-s-tronic-elettrica-benzina-blu-azzurro-c9bf0a8b-d1a4-4824-adfe-61cd299b9fa3,25900,4,2021,66166,automatico,Ibrido,110,S line,Sport,,Rivenditore,284,grugliasco,10095,Piemonte,Nord-ovest
Audi A3 A3  Sportback Sportback 30 1.0 tfsi S line edition,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-sportback-30-1-0-tfsi-s-line-edition-benzina-nero-97a7f88e-926d-4900-85c4-6b277e79c9b6,25500,3,2022,34600,manuale,Benzina,110,S line,Sport,,Rivenditore,87,forli,47122,Emilia-Romagna,Nord-est
Audi A3 SPB 30 TDI S tronic S line #VARI COLORI,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-s-line-vari-colori-diesel-bianco-8fb40fa4-9cf7-46dd-97f3-5524779639c6,27900,2,2023,52000,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,107,fosso,30030,Veneto,Nord-est
Audi A3 Sedan 30 TDI S line edition,https://www.autoscout24.it/annunci/audi-a3-sedan-30-tdi-s-line-edition-diesel-nero-18533a06-ca24-4f3d-8267-e113ec58512a,27900,2,2023,26953,manuale,Diesel,110,S line,Sport,30 TDI,Rivenditore,31,castenaso,40055,Emilia-Romagna,Nord-est
Audi A3 NUOVA SPORTBACK 30 TFSI 115CV MY’ 25,https://www.autoscout24.it/annunci/audi-a3-nuova-sportback-30-tfsi-115cv-my-25-benzina-bianco-2ed83134-5006-4ef1-8a5f-e21d23cad3cf,25950,0,2025,1,manuale,Benzina,110,Sport,Middle,30 TFSI,Rivenditore,146,grumello monte,24064,Lombardia,Nord-ovest
Audi A3 Sportback 35 TFSI 150CV MHEV Stronic Sline Edition,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tfsi-150cv-mhev-stronic-sline-edition-elettrica-benzina-blu-azzurro-71b34cb8-10b2-4f21-9741-5f01fadcf59d,28900,3,2022,59093,automatico,Ibrido,110,S line,Sport,35 TFSI,Rivenditore,222,varese,21100,Lombardia,Nord-ovest
Audi A3 SPB 30 TDI,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-diesel-nero-8fcb0da7-0023-4d39-ac12-3b950d28d928,26500,4,2021,34800,manuale,Diesel,110,S,Performance,30 TDI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S-LINE S-Tronic Km37.000-2020,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-line-s-tronic-km37-000-2020-diesel-blu-azzurro-18ba92f2-8234-4194-af03-f65a07e74a26,28300,5,2020,37000,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,695,san michele salentino,72018,Puglia,Sud
Audi A3 SPB 30 TDI S tronic S line #VARI COLORI,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-s-line-vari-colori-diesel-grigio-ecc5056b-79e3-4198-8d11-35aa57e389ea,26900,2,2023,74000,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,107,fosso,30030,Veneto,Nord-est
Audi A3 30 2.0 tdi S line s-tronic,https://www.autoscout24.it/annunci/audi-a3-30-2-0-tdi-s-line-s-tronic-diesel-grigio-3c78f93c-3e89-472d-8b8c-134bac6de7e4,28999,2,2023,27000,automatico,Diesel,110,S line,Sport,,Rivenditore,95,albignasego,35020,Veneto,Nord-est
Audi A3 SPORTBACK 35 TFSI S tronic S Line Edition MHEV,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tfsi-s-tronic-s-line-edition-mhev-benzina-grigio-b73991be-002e-4ab7-9c22-c19b262f1579,27900,3,2022,30639,automatico,Benzina,110,S line,Sport,35 TFSI,Rivenditore,193,vigevano,27029,Lombardia,Nord-ovest
Audi A3 A3 SPB 35 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-s-tronic-business-advanced-elettrica-benzina-nero-5862f346-56a0-4edb-bc90-e2c51e2c4c19,27500,3,2022,31500,automatico,Ibrido,110,Business Advanced,Middle,35 TFSI,Rivenditore,214,gallarate,21013,Lombardia,Nord-ovest
Audi A3 30 TDI S tronic S line,https://www.autoscout24.it/annunci/audi-a3-30-tdi-s-tronic-s-line-diesel-grigio-9c5e842c-6b35-4814-a978-60c81794e739,26200,2,2023,69000,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,132,mogliano veneto,31021,Veneto,Nord-est
Audi A3 Sportback 30 1.5 g-tron S line edition S tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-5-g-tron-s-line-edition-s-tronic-metano-nero-5bd39245-9a9a-4c87-b4b6-69c2eae2c60b,26900,3,2022,52005,automatico,Benzina,110,S line,Sport,,Rivenditore,121,brescia,25135,Lombardia,Nord-ovest
Audi A3 sportback 30 1.0 tfsi mhev s line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-mhev-s-line-edition-s-tronic-elettrica-benzina-blu-azzurro-f06f663a-09d3-4efc-b1af-48a472cfbbce,27400,3,2022,25828,automatico,Ibrido,110,S line,Sport,,Rivenditore,226,udine,33100,Friuli-Venezia Giulia,Nord-est
Audi A3 Spb  2.0 tdi 2X S-line/s-tronic/matrix/pelle,https://www.autoscout24.it/annunci/audi-a3-spb-2-0-tdi-2x-s-line-s-tronic-matrix-pelle-diesel-blu-azzurro-ae1a1278-0531-4f42-b985-efe59f1a03bf,28600,4,2021,72000,automatico,Diesel,110,S line,Sport,,Rivenditore,98,sovizzo,36049,Veneto,Nord-est
Audi A3 SPB 30 TDI S tronic S line edition IVA ESPOSTA,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-s-line-edition-iva-esposta-diesel-blu-azzurro-7e2d2861-dca6-47bd-a2c6-518859fb3f87,25900,4,2021,47800,automatico,Diesel,110,S line,Sport,30 TDI,Rivenditore,259,cherasco,12062,Piemonte,Nord-ovest
