Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Opel Corsa 1.2 75Cv Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-benzina-grigio-e662817f-d671-43e2-b1a7-fd2392ce445d,1.2 75cv,12900.0,50100,manuale,2022,Benzina,102.0,Rivenditore,50013,campi bisenzio
Opel Corsa 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-arancione-0e0cc471-bc3f-41e5-ae85-029b4dc3a144,1.2 75cv,12900.0,38000,manuale,2022,Benzina,102.0,Rivenditore,43040,terenzo
Opel Corsa 1.2 D&T s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-d-t-s-s-75cv-benzina-grigio-99b063c7-e5ca-4eae-af87-a579c404471a,1.2 75cv,12200.0,49500,manuale,2022,Benzina,102.0,Rivenditore,20023,cerro maggiore
Opel Corsa 1.2 Edition s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-100cv-benzina-3eba3a13-6574-405f-be1c-8211a2e4b0f0,1.2 75cv,12000.0,50000,manuale,2021,Benzina,102.0,Privato,10080,alpette
Opel Corsa 1.5 D 100 CV Edition,https://www.autoscout24.it/annunci/opel-corsa-1-5-d-100-cv-edition-diesel-grigio-c92e2343-8b43-4e0a-a0d5-47ddfe680028,1.5 Diesel,12950.0,89489,manuale,2020,Diesel,102.0,Rivenditore,33061,rivignano teor
"Opel Corsa 1.2 75cv Edition + Car Play ""SUPER PROMO""",https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-car-play-super-promo-benzina-argento-a2634f34-2c09-4ec2-8465-4285c4e9e9e0,1.2 75cv,12400.0,44033,manuale,2021,Benzina,102.0,Rivenditore,20025,legnano
Opel Corsa 1.2 Edition 39.000KM,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-39-000km-benzina-rosso-160f6721-4f31-4ed2-b60b-bf05bd19bea6,1.2 75cv,12500.0,39427,manuale,2022,Benzina,102.0,Rivenditore,80011,acerra
Opel Corsa 1.5 CDTI 100CV EDITION,https://www.autoscout24.it/annunci/opel-corsa-1-5-cdti-100cv-edition-diesel-bianco-5066c166-4d52-460c-a8e1-0b5b819dd430,1.5 Diesel,12800.0,95000,manuale,2021,Diesel,102.0,Rivenditore,88842,cutro
Opel Corsa 1.2 Edition s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-75cv-benzina-688ebb4d-c666-4edd-997c-40f22cee40e0,1.2 75cv,12500.0,69890,manuale,2020,Benzina,102.0,Privato,81030,cancello ed arnone
Opel Corsa 1.2 Edition 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75cv-benzina-c3355041-d3cc-4b7e-af40-c5d039e47e09,1.2 75cv,12000.0,110000,manuale,2021,Benzina,102.0,Privato,7020,aggius
Opel Corsa 1.2 75Cv Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-elegance-benzina-blu-azzurro-f87974ab-174d-4288-92da-43014d899a6d,1.2 75cv,12500.0,64040,manuale,2021,Benzina,102.0,Rivenditore,50013,campi bisenzio
Opel Corsa 1.2 Elegance 75cv MT5,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-75cv-mt5-benzina-arancione-e0f79bca-ed0b-484a-b4e6-0fb163c955e2,1.2 75cv,12750.0,33671,manuale,2020,Benzina,102.0,Rivenditore,20871,vimercate
Opel Corsa e- Edition,https://www.autoscout24.it/annunci/opel-corsa-e-edition-elettrica-nero-0e34ac2c-9c3a-46fb-9a5e-be3bee80ed41,,13000.0,65508,automatico,2021,Benzina,102.0,Rivenditore,51100,pistoia
Opel Corsa 1.2 D&T s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-d-t-s-s-75cv-benzina-rosso-c2ff006a-2305-4ac0-a000-c0e8986b88b4,1.2 75cv,13000.0,49188,manuale,2022,Benzina,102.0,Rivenditore,35127,padova
Opel Corsa,https://www.autoscout24.it/annunci/opel-corsa-diesel-a468f449-20cd-47b7-b3fa-28599580ff72,,12700.0,94000,manuale,2021,Diesel,102.0,Rivenditore,71029,troia
Opel Corsa 6ª serie 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-6-serie-1-2-edition-benzina-argento-f14d559d-4d9c-4f8a-bb8c-28ff8f60db05,1.2 75cv,12700.0,50490,manuale,2022,Benzina,102.0,Rivenditore,47042,cesenatico
Opel Corsa Corsa VI 20201.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-20201-2-elegance-s-benzina-grigio-e18f9b33-356b-43f4-90b8-3c75782911d1,1.2 75cv,12670.0,57590,manuale,2021,Benzina,102.0,Privato,10040,almese
Opel Corsa 1.2 Blitz Edition s Ok. Neopatentati,https://www.autoscout24.it/annunci/opel-corsa-1-2-blitz-edition-s-ok-neopatentati-benzina-arancione-6e068846-19fa-491c-a6f3-f378e617bff6,1.2 75cv,12000.0,57000,manuale,2022,Benzina,102.0,Rivenditore,33030,buja
Opel Corsa Corsa 1.2 Edition 75cv,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-edition-75cv-benzina-grigio-eb7e5246-df46-4b56-9fae-d409c3bf962c,1.2 75cv,12900.0,26833,manuale,2021,Benzina,102.0,Rivenditore,70124,bari
Opel Corsa 1.2 Edition s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-75cv-benzina-e2a4176d-b23f-4dbc-bfae-a763ccebe31e,1.2 75cv,13000.0,48588,manuale,2021,Benzina,102.0,Privato,91011,alcamo
Opel Corsa Corsa 1.2 Edition s 75cv GPL,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-edition-s-75cv-gpl-benzina-blu-azzurro-795d26b6-d423-497f-a521-5beb15c21801,1.2 75cv,12200.0,68000,manuale,2022,Benzina,102.0,Rivenditore,10,casape
Opel Corsa 1.2 GS Line s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-s-100cv-benzina-f41ebfb1-d2ef-4579-a7fa-57e6b5c80c86,1.2 75cv,13000.0,81000,manuale,2020,Benzina,102.0,Privato,171,roma
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-bianco-44ea843d-e6dc-4a82-a317-da2e000175a8,1.2 75cv,12900.0,31100,manuale,2021,Benzina,102.0,Rivenditore,21100,varese
Opel Corsa 1.2 Elegance s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-100cv-benzina-a0025d1f-63cd-4b43-8186-e5e1c92ae88a,1.2 75cv,12500.0,70000,manuale,2021,Benzina,102.0,Privato,89013,gioia tauro
Opel Corsa Corsa VI 1.5 Edition s&s 100cv 5p (Br),https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-1-5-edition-s-s-100cv-5p-br-diesel-grigio-b2f56a67-93c9-4c65-9071-b29248b568b9,1.5 Diesel,12900.0,127759,manuale,2020,Diesel,102.0,Rivenditore,72100,brindisi
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-fcdd19c8-3130-4f5f-834a-f368feed5036,1.2 75cv,12450.0,22617,manuale,2022,Benzina,102.0,Rivenditore,146,roma
Opel Corsa 1.2 100 CV aut. GS Line,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-aut-gs-line-benzina-bianco-77f50ab5-d33c-4cf3-afd6-b768d329297f,1.2 100cv,12900.0,74000,automatico,2021,Benzina,102.0,Rivenditore,70014,conversano
Opel Corsa 1.2 Elegance IVA ESPOSTA COMPRESA NEL PREZZO!,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-iva-esposta-compresa-nel-prezzo-benzina-grigio-94bf7312-f6de-4bf5-8665-181cd91103af,1.2 75cv,12900.0,48800,manuale,2021,Benzina,102.0,Rivenditore,10142,torino
Opel Corsa 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-bianco-df50c05e-4198-47dc-a921-b12a0aa3d1bf,1.2 75cv,12300.0,59000,manuale,2021,Benzina,102.0,Rivenditore,20146,milano
Opel Corsa Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-elegance-benzina-nero-fda8f976-470a-4eea-b997-1dfec5618a3d,1.2 75cv,12290.0,66000,manuale,2021,Benzina,102.0,Rivenditore,31038,paese
Opel Corsa Corsa VI  1.2 Elegance s 75CV,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-1-2-elegance-s-75cv-benzina-grigio-f0f616fb-aa29-40e3-8e7c-001473791521,1.2 75cv,12800.0,57000,manuale,2021,Benzina,102.0,Rivenditore,10,casape
Opel Corsa 1.2 Elegance s&s 75cv GPL,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-gpl-benzina-a1e1f301-f685-4107-a590-84962cf00ead,1.2 75cv,12300.0,65000,manuale,2020,Benzina,102.0,Privato,80046,san giorgio a cremano
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-grigio-a3f1d804-d913-4110-a71b-aa8028fd5048,1.2 75cv,12300.0,70687,manuale,2020,Benzina,102.0,Rivenditore,55100,lucca
Opel Corsa 1.2 Edition + retrocamera pack,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-retrocamera-pack-benzina-rosso-e4cf52a4-5129-40c6-9b9a-388373f868db,1.2 75cv,12900.0,54600,manuale,2021,Benzina,102.0,Rivenditore,138,roma
Opel Corsa 1.2 100 CV S&S Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-s-s-edition-benzina-blu-azzurro-44988f15-25ab-428e-9605-bfa684423e20,1.2 100cv,12900.0,53692,manuale,2021,Benzina,102.0,Rivenditore,26013,crema
Opel Corsa,https://www.autoscout24.it/annunci/opel-corsa-diesel-fdfbbf04-0f48-4b30-9bf8-154d0424af0a,1.5 Diesel,12950.0,117981,manuale,2020,Diesel,102.0,Rivenditore,21049,tradate
Opel Corsa Corsa VI 2020 1.5 GS Line s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-5-gs-line-s-diesel-bianco-1343f710-bcdc-4bdb-a67e-f7fe649574ee,1.5 Diesel,12500.0,87000,manuale,2020,Diesel,102.0,Privato,21040,carnago
Opel Corsa 1.2 75Cv Design & Tech,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-design-tech-benzina-blu-azzurro-cee1224f-91eb-4986-ad56-8fff58e32a5c,1.2 75cv,12800.0,49080,manuale,2022,Benzina,102.0,Rivenditore,50013,campi bisenzio
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-d57bea64-55c5-44e2-91ed-0cd1fe0f739b,1.2 75cv,12000.0,67000,manuale,2021,Benzina,102.0,Privato,25010,acquafredda
Opel Corsa Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-elegance-benzina-grigio-5b5c9003-6a31-4ec3-8d6c-672d5f696332,1.2 75cv,12900.0,71250,manuale,2021,Benzina,102.0,Rivenditore,10092,beinasco
Opel Corsa 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-argento-33a059dc-143d-4b60-9329-377ec69f36d4,1.2 75cv,12800.0,58962,manuale,2022,Benzina,102.0,Rivenditore,38050,bieno
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-grigio-b08f4809-76d6-4964-b540-0a16d5a411ff,1.2 75cv,12900.0,42689,manuale,2020,Benzina,102.0,Rivenditore,17100,savona
Opel Corsa 1.2 Design & Tech,https://www.autoscout24.it/annunci/opel-corsa-1-2-design-tech-benzina-blu-azzurro-31e2be96-27e5-4fd0-9855-791316d2e2a2,1.2 75cv,12400.0,49000,manuale,2022,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa Corsa VI 2020 1.2 D,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-d-benzina-bianco-30f9bab9-b8b5-404a-b97a-8761ab44ec4a,1.2 75cv,12950.0,45000,manuale,2022,Benzina,102.0,Privato,53036,poggibonsi
Opel Corsa Corsa VI 20201.2 Edition s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-20201-2-edition-s-benzina-bianco-cee3ee91-8c9c-42f9-9af3-25018bab083f,1.2 75cv,13000.0,90000,manuale,2021,Benzina,102.0,Privato,60015,falconara marittima
Opel Corsa VI 2020 - Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-vi-2020-corsa-1-2-elegance-s-s-75cv-benzina-arancione-26a7ec16-b2fa-4291-9fee-6e6e6c835a11,1.2 75cv,12800.0,60000,manuale,2021,Benzina,102.0,Rivenditore,12051,alba
Opel Corsa 1.2 Edition 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75cv-benzina-arancione-29d488ec-133e-4ce0-a72d-3409420e1e6d,1.2 75cv,12900.0,43767,manuale,2022,Benzina,102.0,Rivenditore,51100,pistoia
Opel Corsa 1.2,https://www.autoscout24.it/annunci/opel-corsa-1-2-benzina-grigio-b0b20486-25b5-4d0b-8b9a-ddd801036fac,1.2 75cv,12999.0,16248,manuale,2023,Benzina,102.0,Rivenditore,20155,milano
Opel Corsa Corsa 1.2 Edition 75cv *NEOPATENTATI*,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-edition-75cv-neopatentati-benzina-grigio-0fe75ec0-32da-49c6-81e3-5f466a38a90e,1.2 75cv,12500.0,62665,manuale,2021,Benzina,102.0,Rivenditore,50013,campi bisenzio
Opel Corsa 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-argento-2c95f3e3-a108-4d54-825d-828a96939a7d,1.2 75cv,12300.0,61000,manuale,2021,Benzina,102.0,Rivenditore,36045,alonte
Opel Corsa VI 2020 1.2 D&T s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-vi-2020-1-2-d-t-s-s-75cv-benzina-nero-200b407b-5478-4a56-866f-bda04cf8eeed,1.2 75cv,12900.0,85056,manuale,2022,Benzina,102.0,Rivenditore,10148,torino
Opel Corsa 1.5 D 100 CV Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-5-d-100-cv-elegance-diesel-nero-6f8efcf8-558e-4629-b72b-56e21c6d7eb8,1.5 Diesel,12800.0,141000,manuale,2020,Diesel,102.0,Rivenditore,92026,favara
Opel Corsa 1.2 75Cv Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-benzina-grigio-ae1a31af-82d5-42ad-af8d-db1b31dfd059,1.2 75cv,12700.0,46621,manuale,2021,Benzina,102.0,Rivenditore,50013,campi bisenzio
Opel Corsa 6ª serie - Corsa 1.2 100 CV Elegance,https://www.autoscout24.it/annunci/opel-corsa-6-serie-corsa-1-2-100-cv-elegance-benzina-blu-azzurro-3adffe81-5cec-4cbc-9b97-b8fba84e0f99,1.2 100cv,12950.0,62281,manuale,2021,Benzina,102.0,Rivenditore,12051,alba
Opel Corsa 1.5 D 100 CV Edition,https://www.autoscout24.it/annunci/opel-corsa-1-5-d-100-cv-edition-diesel-arancione-8c80f638-63b3-4f32-a16c-7f181bb865c0,1.5 Diesel,12700.0,89059,manuale,2021,Diesel,102.0,Rivenditore,17100,savona
"Opel Corsa 1.2 Edition + RETROCAMERA + diplay 7""  Apple Car",https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-retrocamera-diplay-7-apple-car-benzina-rosso-84ae07b5-d816-47fd-b2c1-70aec8b2722b,1.2 75cv,12900.0,37000,manuale,2020,Benzina,102.0,Rivenditore,138,roma
Opel Corsa 6ª serie 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-6-serie-1-2-edition-benzina-arancione-90dd0850-7355-4af9-a0b2-76ff8e1ea99a,1.2 75cv,12900.0,50814,manuale,2022,Benzina,102.0,Rivenditore,20013,magenta
Opel Corsa Corsa 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-elegance-s-benzina-argento-e0c74417-8ab2-48be-9fc4-153bd4f391c1,1.2 75cv,12500.0,68000,manuale,2022,Benzina,102.0,Rivenditore,20134,milano
Opel Corsa 1.2 Design & Tech,https://www.autoscout24.it/annunci/opel-corsa-1-2-design-tech-benzina-blu-azzurro-bb9458f8-c789-480e-ac19-094c14734ca0,1.2 75cv,12699.0,41697,manuale,2022,Benzina,102.0,Rivenditore,169,roma
Opel Corsa 5 Porte 1.2  Edition,https://www.autoscout24.it/annunci/opel-corsa-5-porte-1-2-edition-benzina-arancione-13288483-3222-428c-a266-90038a888b10,1.2 75cv,12500.0,72396,manuale,2020,Benzina,102.0,Rivenditore,50053,empoli
Opel Corsa 1.2 75 CV,https://www.autoscout24.it/annunci/opel-corsa-1-2-75-cv-benzina-argento-fbfd39fe-604d-40ac-83c5-d8c18b18838b,1.2 75cv,12800.0,84200,manuale,2022,Benzina,102.0,Rivenditore,70125,bari
Opel Corsa 1.2 Edition 75 cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75-cv-benzina-blu-azzurro-fe316f3d-6c0b-4428-9524-6ef8d9e9e942,1.2 75cv,12900.0,48000,manuale,2021,Benzina,102.0,Rivenditore,6080,
Opel Corsa 1.2 Edition OK NEO PATENTATI,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-ok-neo-patentati-benzina-bianco-17dd390a-ae1d-4886-8321-1ec68dc16c4c,1.2 75cv,12200.0,67098,manuale,2021,Benzina,102.0,Rivenditore,31046,oderzo
Opel Corsa 1.2 Edition OK NEO PATENTATI,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-ok-neo-patentati-benzina-bianco-173aa0fc-9d40-46a0-80b4-c6ee4d717d0b,1.2 75cv,12200.0,67098,manuale,2021,Benzina,102.0,Rivenditore,33061,rivignano teor
Opel Corsa 1.2 Edition s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-75cv-benzina-8d3318bc-dd73-483c-a0ab-9ab29f58d191,1.2 75cv,13000.0,40000,manuale,2022,Benzina,102.0,Privato,98050,fondachellifantina
Opel Corsa Corsa 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-elegance-s-benzina-grigio-41b5c669-c3e0-4833-b081-901f6c92b77f,1.2 75cv,12490.0,40000,manuale,2024,Benzina,102.0,Rivenditore,20082,binasco
Opel Corsa 1.2 Edition 75cv UNICO PROPRIETARIO OK NEOPATENTAT,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75cv-unico-proprietario-ok-neopatentat-benzina-rosso-200bb042-a041-4bc2-be5a-5cc5870bd60b,1.2 75cv,10400.0,55000,manuale,2020,Benzina,102.0,Rivenditore,20811,cesano maderno
Opel Corsa Corsa 1.2 GS Line s&S,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-gs-line-s-s-benzina-nero-5eb140de-7bfa-4764-b76d-90f0def8464e,1.2 75cv,14800.0,15000,manuale,2024,Benzina,102.0,Rivenditore,1036,nepi
Opel Corsa 1.2 GS s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-s-s-100cv-benzina-bianco-ecfa1552-660c-4b66-b132-19a2460797db,1.2 75cv,14800.0,21714,manuale,2024,Benzina,102.0,Rivenditore,31020,refrontolo
Opel Corsa 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-benzina-grigio-e36c27a8-db82-458f-a461-f95f99f3d0d0,1.2 75cv,11990.0,21100,manuale,2021,Benzina,102.0,Rivenditore,50053,empoli
Opel Corsa 5 Porte 1.2  Edition,https://www.autoscout24.it/annunci/opel-corsa-5-porte-1-2-edition-benzina-bianco-b461dec4-8f23-41bc-9441-0d365959fca6,1.2 75cv,11400.0,42150,manuale,2022,Benzina,102.0,Rivenditore,81025,marcianise
Opel Corsa 1.2 GS s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-s-s-100cv-benzina-argento-482a8433-2ac6-4a2b-923d-77109533b62b,1.2 75cv,15400.0,10,manuale,2025,Benzina,102.0,Rivenditore,40131,bologna
Opel Corsa 1.2 75cv Edition + Camera + Sens ant. e post.,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-camera-sens-ant-e-post-benzina-nero-6a91121d-6328-4beb-869f-52f39f8a205a,1.2 75cv,12950.0,20683,manuale,2024,Benzina,102.0,Rivenditore,10136,torino
Opel Corsa Corsa VI 2023 1.2 GS s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2023-1-2-gs-s-benzina-nero-80f5773f-7850-4145-b5e3-3f4a81de85d7,1.2 75cv,13500.0,20000,manuale,2024,Benzina,102.0,Rivenditore,80027,frattamaggiore
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-nero-85d7144f-b1fe-483e-b8ec-56b9957d547e,1.2 75cv,11400.0,36500,manuale,2021,Benzina,102.0,Rivenditore,80127,napoli
Opel Corsa 1.2 S&S 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-s-s-75cv-benzina-argento-43a34c66-13fb-4f44-ae62-2659b4fad018,1.2 75cv,14900.0,1,manuale,2023,Benzina,102.0,Rivenditore,10044,pianezza
Opel Corsa Corsa 1.2 Edition s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-edition-s-benzina-grigio-e913d582-7f81-45a0-91a5-487715bc18c4,1.2 75cv,9900.0,60500,manuale,2020,Benzina,102.0,Rivenditore,10154,torino
Opel Corsa 1.2 75Cv S&S GS - autoone.it - 2k*,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-s-s-gs-autoone-it-2k-benzina-nero-5a092df9-6120-42ec-9907-27f185956622,1.2 75cv,14490.0,14980,manuale,2024,Benzina,102.0,Rivenditore,50145,firenze
Opel Corsa Corsa 1.2 75cv Elegance PARI AL NUOVO!! 30.000 KM!,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-75cv-elegance-pari-al-nuovo-30-000-km-benzina-argento-36cd5ad5-fa06-4f5d-b873-11a8d1f682a4,1.2 75cv,12990.0,30000,manuale,2023,Benzina,102.0,Rivenditore,12037,saluzzo
"Opel Corsa Elegance, Cinghia distr nuova, doppi cerchi lega",https://www.autoscout24.it/annunci/opel-corsa-elegance-cinghia-distr-nuova-doppi-cerchi-lega-benzina-blu-azzurro-3732fefa-ddd9-47b2-a043-e1ae834af957,,10500.0,72000,manuale,2020,Benzina,102.0,Privato,12020,bellino
Opel Corsa 1.2 Edition s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-75cv-benzina-fad2c7bd-81cb-41f4-96b6-d535ef834597,1.2 75cv,13500.0,60000,manuale,2022,Benzina,102.0,Privato,128,roma
Opel Corsa 1.2 Edition s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-100cv-benzina-62516f8a-dd83-4946-afba-ab5db8e1ab21,1.2 75cv,11500.0,68000,manuale,2020,Benzina,102.0,Privato,10044,pianezza
Opel Corsa Corsa 1.2 100 CV GS,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-100-cv-gs-benzina-grigio-1cfea38e-9154-4f37-8d34-71be080117f7,1.2 100cv,13990.0,22500,manuale,2023,Benzina,102.0,Rivenditore,30038,spinea
Opel Corsa 1.2 Edition s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-100cv-benzina-27ffab4e-b5e1-4eac-af83-c02c5c4ce8d0,1.2 75cv,13500.0,31000,manuale,2022,Benzina,102.0,Privato,17100,savona
Opel Corsa Corsa 1.2 75cv Design & Tech,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-75cv-design-tech-benzina-nero-67622108-c70a-4fda-bd89-ba86f550e8ca,1.2 75cv,13500.0,1,manuale,2025,Benzina,102.0,Rivenditore,30174,venezia
Opel Corsa Corsa e- GS Line +,https://www.autoscout24.it/annunci/opel-corsa-corsa-e-gs-line-elettrica-bianco-74569b63-67f3-41e9-9813-0339cfd476ef,,13500.0,42700,automatico,2021,Benzina,102.0,Rivenditore,36015,schio
Opel Corsa 1.2  Corsa,https://www.autoscout24.it/annunci/opel-corsa-1-2-corsa-benzina-argento-9342e136-0713-42d2-89ab-aec9b3c3b1fa,1.2 75cv,13990.0,10,manuale,2024,Benzina,102.0,Rivenditore,10015,ivrea
Opel Corsa Corsa 1.5 D 100 CV Edition,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-5-d-100-cv-edition-diesel-blu-azzurro-172181b4-032d-46f1-a1a5-7de4de8ecb77,1.5 Diesel,13900.0,21500,manuale,2021,Diesel,102.0,Rivenditore,138,roma
Opel Corsa 1.2 s,https://www.autoscout24.it/annunci/opel-corsa-1-2-s-benzina-bianco-7ef1b8ab-cc6d-4abf-bd2c-f05c745a7643,1.2 75cv,13000.0,1,manuale,2024,Benzina,102.0,Rivenditore,13,fonte nuova
Opel Corsa Corsa 1.2 GS,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-gs-benzina-bianco-33d6e572-e870-41cb-a78c-148e6fc9e0df,1.2 75cv,13100.0,18200,manuale,2024,Benzina,102.0,Rivenditore,10156,torino
Opel Corsa 1.2 100CV Edition XHL MT6 KM0 Ultimo Modello,https://www.autoscout24.it/annunci/opel-corsa-1-2-100cv-edition-xhl-mt6-km0-ultimo-modello-benzina-grigio-ecfba9a0-c00d-4c72-948b-695e138df4d8,1.2 100cv,13900.0,1,manuale,2025,Benzina,102.0,Rivenditore,141,roma
Opel Corsa 1.2 100cv GS OFFERTA PROMOZIONALE,https://www.autoscout24.it/annunci/opel-corsa-1-2-100cv-gs-offerta-promozionale-benzina-rosso-54fc1d21-8754-4e4d-a112-9c392bd12c20,1.2 100cv,13500.0,13448,manuale,2024,Benzina,102.0,Rivenditore,12100,cuneo
Opel Corsa 1.2 100 CV Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-elegance-benzina-blu-azzurro-54bb7174-c6d3-4a91-95ef-d1e5a5f63eb8,1.2 100cv,13290.0,5340,manuale,2022,Benzina,102.0,Rivenditore,66034,lanciano
Opel Corsa 1.5 blitz edition s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-5-blitz-edition-s-s-100cv-diesel-grigio-4314154c-a8d1-415f-94b5-9350f55f322b,1.5 Diesel,13700.0,85073,manuale,2022,Diesel,102.0,Rivenditore,33010,bordano
Opel Corsa 1.2 Turbo 100cv 5 Porte GS Line EU6,https://www.autoscout24.it/annunci/opel-corsa-1-2-turbo-100cv-5-porte-gs-line-eu6-benzina-bianco-09da4461-6584-43a5-9327-39ee24a3fcb7,1.2 75cv,13900.0,51600,manuale,2023,Benzina,102.0,Rivenditore,4100,latina
Opel Corsa 1.2 Design & Tech,https://www.autoscout24.it/annunci/opel-corsa-1-2-design-tech-benzina-bianco-d3f008db-0bbf-4b62-a200-2ed7a2c085bd,1.2 75cv,13300.0,57000,manuale,2022,Benzina,102.0,Rivenditore,21100,varese
Opel Corsa VI 2020 -  e- Elegance,https://www.autoscout24.it/annunci/opel-corsa-vi-2020-e-elegance-elettrica-blu-azzurro-eef2aa6b-fbeb-4809-9825-b2207eb2cb0d,,13450.0,72105,automatico,2021,Benzina,102.0,Rivenditore,15121,alessandria
